Site Name,Address,KBS #,Customer #,City,State,Crew ID,Job Type,Time In,Time Out,Status,Duration,Punch In Caller ID,Punch In Phone Type,Punch In Latitude,Punch In Longitude,Punch Out Caller ID,Punch Out Phone Type,Punch Out Latitude,Punch Out Longitude,Source,Punch Reason
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-30 01:30,2026-06-30 05:30,Closed,04:00,,"",29.8243859,-95.1896492,,"",29.8245227,-95.1896313,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-30 01:30,2026-06-30 05:29,Closed,03:59,,"",29.8245162,-95.1895806,,"",29.8249033,-95.1900082,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-30 01:30,2026-06-30 05:30,Closed,04:00,,"",29.824649447930323,-95.18994415267447,,"",29.824819411178886,-95.18993555577023,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-30 05:55,2026-06-30 12:01,Closed,06:06,,"",29.8244935,-95.1896564,,"",29.8244146,-95.1895538,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-30 05:55,2026-06-30 12:00,Closed,06:05,,"",29.824720622310615,-95.18995063508174,,"",29.82470279014452,-95.18994174403583,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-30 05:55,2026-06-30 12:00,Closed,06:05,,"",29.824730810768447,-95.18996432479254,,"",29.824722913540043,-95.18997915697692,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-30 05:55,2026-06-30 13:32,Closed,07:37,,"",29.824644973433237,-95.189899247366,,"",29.824640194919215,-95.18988063658898,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-30 05:55,2026-06-30 12:02,Closed,06:07,,"",29.8245243,-95.1897757,,"",29.8244018,-95.1896713,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-30 05:58,2026-06-30 12:04,Closed,06:06,,"",29.824675162664434,-95.1899217497851,,"",29.824675162664434,-95.1899217497851,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-30 05:59,2026-06-30 12:03,Closed,06:04,,"",29.824728067698402,-95.18996007581615,,"",29.824724806514233,-95.18998063866918,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-30 06:00,2026-06-30 12:01,Closed,06:01,,"",29.8248744,-95.1890347,,"",29.8243365,-95.1895032,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-30 06:00,2026-06-30 12:00,Closed,06:00,,"",29.822553099999997,-95.19722859999999,,"",29.8250411,-95.1910492,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-30 06:03,2026-06-30 12:00,Closed,05:57,,"",29.8242718,-95.1929579,,"",29.8241007,-95.192023,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-30 06:03,2026-06-30 12:00,Closed,05:57,,"",29.8233267,-95.1949317,,"",29.8244306,-95.1895158,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-30 06:03,2026-06-30 12:00,Closed,05:57,,"",29.824555,-95.1923367,,"",29.8244384,-95.1896074,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-30 06:04,2026-06-30 12:05,Closed,06:01,,"",29.822776213448893,-95.19670978525923,,"",29.824716466110683,-95.18996103285384,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-30 06:04,2026-06-30 12:00,Closed,05:56,,"",29.822937934828552,-95.19631382097889,,"",29.824728404621307,-95.18996761249451,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-06-30 12:59,2026-06-30 17:00,Closed,04:01,,"",29.8244726,-95.1896701,,"",29.8251544,-95.1898211,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-06-30 12:59,2026-06-30 17:02,Closed,04:03,,"",29.8245044,-95.1896156,,"",29.8251008,-95.1903166,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-06-30 12:59,2026-06-30 17:12,Closed,04:13,,"",29.824726386206407,-95.18998275148097,,"",29.807782911254368,-95.18266651418504,,geofence
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-06-30 12:59,2026-06-30 17:01,Closed,04:02,,"",29.824675162664434,-95.1899217497851,,"",29.824675162664434,-95.1899217497851,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-06-30 13:00,2026-06-30 17:00,Closed,04:00,,"",29.824724378348293,-95.18998057607719,,"",29.824729587665814,-95.18996126908372,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-06-30 13:00,2026-06-30 17:01,Closed,04:01,,"",29.824720914423835,-95.18997694334574,,"",29.82913101773992,-95.19042644301503,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-06-30 13:00,2026-06-30 17:02,Closed,04:02,,"",29.8244717,-95.1896008,,"",29.8249349,-95.1903416,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-06-30 13:00,2026-06-30 17:00,Closed,04:00,,"",29.824712628817316,-95.18995770733387,,"",29.8247233621687,-95.18995543487601,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-06-30 13:00,2026-06-30 17:03,Closed,04:03,,"",29.8244792,-95.1896646,,"",29.8291016,-95.1922577,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-06-30 13:00,2026-06-30 17:05,Closed,04:05,,"",29.8250417,-95.1902156,,"",29.8250577,-95.1904447,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-06-30 13:00,2026-06-30 17:00,Closed,04:00,,"",29.824722387633965,-95.18997908261176,,"",29.82489068576753,-95.19003378527051,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-06-30 13:00,2026-06-30 17:06,Closed,04:06,,"",29.8249628,-95.19050450000002,,"",29.8249628,-95.1905041,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-06-30 13:00,2026-06-30 17:03,Closed,04:03,,"",29.8243838,-95.1895189,,"",29.8245371,-95.1896374,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-06-30 14:30,2026-06-30 17:01,Closed,02:31,,"",29.824678312043815,-95.18997091845509,,"",29.824597172387747,-95.19003445638772,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-06-30 18:20,2026-07-01 00:30,Closed,06:10,,"",29.824713941236585,-95.1899477943356,,"",29.82510866413702,-95.19015299944296,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-06-30 18:28,2026-07-01 00:30,Closed,06:02,,"",29.824712263721157,-95.1899429404992,,"",29.824698597816216,-95.18994781535852,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-06-30 18:28,2026-07-01 00:33,Closed,06:05,,"",29.824622658175972,-95.1898763496825,,"",29.824598882736417,-95.18984567274084,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-06-30 18:28,2026-07-01 00:35,Closed,06:07,,"",29.8244705,-95.1895348,,"",29.8244409,-95.1896351,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-06-30 18:28,2026-07-01 00:34,Closed,06:06,,"",29.824674830414747,-95.18993273172464,,"",29.82465536178084,-95.18986506058059,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-06-30 18:29,2026-07-01 00:30,Closed,06:01,,"",29.8247179005268,-95.18995852778505,,"",29.824722762131355,-95.18997619712847,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-06-30 18:29,2026-07-01 00:33,Closed,06:04,,"",29.824606018158743,-95.18993996966609,,"",29.824524020260824,-95.1897047619561,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-06-30 18:30,2026-07-01 00:34,Closed,06:04,,"",29.8245001,-95.1897266,,"",29.82435,-95.189547,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-06-30 18:30,2026-07-01 00:30,Closed,06:00,,"",29.8244697,-95.1897436,,"",29.8244566,-95.1897985,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-06-30 18:30,2026-07-01 00:31,Closed,06:01,,"",29.824637222124753,-95.18994011608366,,"",29.824662532116488,-95.18993764986945,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-07-01 01:29,2026-07-01 05:33,Closed,04:04,,"",29.82544912886627,-95.19023883007587,,"",29.82543165834608,-95.19019982285076,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-07-01 01:30,2026-07-01 05:30,Closed,04:00,,"",29.824627693374783,-95.18989784280706,,"",29.82491495922439,-95.1897422598709,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-07-01 01:30,2026-07-01 05:30,Closed,04:00,,"",29.824660820333822,-95.18993260255269,,"",29.824663134601206,-95.18997195399979,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-07-01 01:30,2026-07-01 05:30,Closed,04:00,,"",29.825459106866298,-95.1902209155216,,"",29.82728280740511,-95.19023416246843,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-07-01 01:30,2026-07-01 05:30,Closed,04:00,,"",29.825469078799852,-95.1902309190922,,"",29.825457602664507,-95.19022253404843,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-07-01 01:30,2026-07-01 05:30,Closed,04:00,,"",29.825365,-95.1902483,,"",29.824416,-95.1895574,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-07-01 01:30,2026-07-01 05:32,Closed,04:02,,"",29.8246332604101,-95.18991706553535,,"",29.82465643831805,-95.1899085646906,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-07-01 01:30,2026-07-01 05:32,Closed,04:02,,"",29.8243905,-95.1896595,,"",29.8244757,-95.1896367,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7085,CREW,2026-07-01 01:31,2026-07-01 05:31,Closed,04:00,,"",29.824634961173803,-95.18986960264431,,"",29.824625208170676,-95.18993526219346,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-07-01 01:31,2026-07-01 05:31,Closed,04:00,,"",29.824359,-95.1895495,,"",29.8244701,-95.1896362,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-07-01 05:54,2026-07-01 12:00,Closed,06:06,,"",29.8251384,-95.1898373,,"",29.8243697,-95.1894851,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-07-01 05:55,2026-07-01 12:00,Closed,06:05,,"",29.82473063942602,-95.19003835135469,,"",29.82472012887676,-95.18996695195904,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-07-01 05:55,2026-07-01 12:00,Closed,06:05,,"",29.82472011593592,-95.18997690233641,,"",29.824722571073703,-95.18997438657665,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-07-01 05:55,2026-07-01 12:02,Closed,06:07,,"",29.8244051,-95.1896158,,"",29.8291016,-95.1922577,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-07-01 05:55,2026-07-01 13:32,Closed,07:37,,"",29.824632181090355,-95.18986266049646,,"",29.82459726106046,-95.18982630726812,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-07-01 05:58,2026-07-01 12:01,Closed,06:03,,"",29.82467422319867,-95.18992115096373,,"",29.82467422319867,-95.18992115096373,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-07-01 05:58,2026-07-01 12:01,Closed,06:03,,"",29.8263224,-95.1887166,,"",29.8243461,-95.1895011,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-07-01 05:59,2026-07-01 12:00,Closed,06:01,,"",29.824732127887646,-95.18996369843273,,"",29.824724850798617,-95.18998043234899,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-07-01 06:02,2026-07-01 12:01,Closed,05:59,,"",29.8229398,-95.19638320000001,,"",29.824953700000002,-95.1912403,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-07-01 06:02,2026-07-01 12:15,Closed,06:13,,"",29.822583397561665,-95.19708360543744,,"",29.8247098042323,-95.1899634730874,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-07-01 06:03,2026-07-01 12:01,Closed,05:58,,"",29.824030381351697,-95.19330288786992,,"",29.824728357431546,-95.18995881262273,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-07-01 06:03,2026-07-01 12:00,Closed,05:57,,"",29.8233737,-95.1949202,,"",29.8250523,-95.19137,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-07-01 06:06,2026-07-01 12:01,Closed,05:55,,"",29.82326,-95.1951917,,"",29.8243785,-95.1895846,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-07-01 06:06,2026-07-01 12:00,Closed,05:54,,"",29.8239783,-95.1913333,,"",29.8244755,-95.1896383,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-07-01 12:57,2026-07-01 17:00,Closed,04:03,,"",29.8243543,-95.1894612,,"",29.8251518,-95.1898921,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-07-01 12:59,2026-07-01 17:01,Closed,04:02,,"",29.8243895,-95.1896046,,"",29.8250679,-95.190134,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-07-01 12:59,2026-07-01 17:00,Closed,04:01,,"",29.82472868655294,-95.18998550501541,,"",29.824724666796875,-95.18995792655302,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",,,,"",,,,
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.82472128841486,-95.1899759772985,,"",29.82472448514647,-95.18998061019396,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.82467422319867,-95.18992115096373,,"",29.82467422319867,-95.18992115096373,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.824716890900444,-95.1899660394352,,"",29.83126319193712,-95.19107977546858,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.82508198884716,-95.19019933653303,,"",29.825127800000004,-95.19019000000002,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.8246161,-95.1896442,,"",29.8244033,-95.1895791,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.824718920145074,-95.1899760015004,,"",29.824912031449845,-95.18994560842273,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-07-01 13:00,2026-07-01 17:00,Closed,04:00,,"",29.8244661,-95.1896624,,"",29.8251017,-95.190135,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-07-01 13:00,2026-07-01 17:01,Closed,04:01,,"",29.8243808,-95.1895523,,"",29.8245788,-95.1896542,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-07-01 13:01,2026-07-01 17:00,Closed,03:59,,"",29.8250941,-95.1901847,,"",29.8250932,-95.1902192,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-07-01 14:30,2026-07-01 17:00,Closed,02:30,,"",29.824620282722407,-95.18983816911762,,"",29.824673714096317,-95.18993458625278,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-07-01 18:19,2026-07-02 00:33,Closed,06:14,,"",29.82469353226937,-95.1899960757811,,"",29.825493875256676,-95.19032983764481,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-07-01 18:28,2026-07-02 00:31,Closed,06:03,,"",29.824725392660678,-95.18996841802398,,"",29.82548365765535,-95.19026310976754,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-07-01 18:28,2026-07-02 00:30,Closed,06:02,,"",29.824435,-95.1895802,,"",29.8243728,-95.1895194,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-07-01 18:28,2026-07-02 00:32,Closed,06:04,,"",29.82470661775751,-95.18994795095703,,"",29.82548640112376,-95.19031835728808,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-07-01 18:29,2026-07-02 00:30,Closed,06:01,,"",29.824616737388922,-95.1898505665777,,"",29.824535568956765,-95.18974160087572,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-07-01 18:30,2026-07-02 00:30,Closed,06:00,,"",29.824655610628994,-95.18990672912194,,"",29.82464384636047,-95.18991894969847,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-07-01 18:30,2026-07-02 00:30,Closed,06:00,,"",29.8244436,-95.189565,,"",29.8254224,-95.1902066,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-07-01 18:30,2026-07-02 00:30,Closed,06:00,,"",29.8243998,-95.1896027,,"",29.8244037,-95.1895965,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-07-01 19:15,2026-07-02 00:32,Closed,05:17,,"",29.826326226189284,-95.18896086989966,,"",29.824704848764117,-95.1899683010459,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3701,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.825484090295728,-95.1902541948797,,"",29.82548409610039,-95.19032615245803,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8216,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.824688189120884,-95.18997941870595,,"",29.824872857391814,-95.190073002229,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,7204,CREW,2026-07-02 01:30,2026-07-02 05:31,Closed,04:01,,"",29.824653702940278,-95.18991728373749,,"",29.824750641593766,-95.18998553817113,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6007,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.8244574,-95.1896144,,"",29.8247551,-95.1900022,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,480474019,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.8244208,-95.189713,,"",29.8246966,-95.1901115,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3155,CREW,2026-07-02 01:30,2026-07-02 05:32,Closed,04:02,,"",29.82783454155398,-95.19037788748506,,"",29.824901523067858,-95.1905374711267,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,8398,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.825435,-95.1902583,,"",29.8244135,-95.1898581,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0000,CREW,2026-07-02 01:30,2026-07-02 05:30,Closed,04:00,,"",29.825486873007467,-95.19025920306154,,"",29.825409688810836,-95.19032430983428,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2712,CREW,2026-07-02 01:31,2026-07-02 05:32,Closed,04:01,,"",29.82470509762506,-95.18992874555391,,"",29.8287210908368,-95.18981218347295,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-07-02 05:55,2026-07-02 12:02,Closed,06:07,,"",29.8251733,-95.1898005,,"",29.8244806,-95.1896598,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-07-02 05:55,2026-07-02 12:00,Closed,06:05,,"",29.824719357528846,-95.1899508664275,,"",29.8247168485928,-95.1899665602961,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-07-02 05:55,2026-07-02 12:00,Closed,06:05,,"",29.8243626,-95.1895501,,"",29.8244434,-95.1896021,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6320,CREW,2026-07-02 05:55,2026-07-02 13:30,Closed,07:35,,"",29.825241977366726,-95.18981910433929,,"",29.824672739557883,-95.18999731695835,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-07-02 05:55,2026-07-02 12:00,Closed,06:05,,"",29.824732669328945,-95.1899651709609,,"",29.824719946837362,-95.1899765899915,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,CREW,2026-07-02 05:59,2026-07-02 12:02,Closed,06:03,,"",29.824727893966905,-95.18996014926313,,"",29.824715703861493,-95.18996783823391,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-07-02 06:00,2026-07-02 12:02,Closed,06:02,,"",29.824673894263604,-95.1899209417474,,"",29.824673894263604,-95.1899209417474,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,5794,CREW,2026-07-02 06:00,2026-07-02 12:00,Closed,06:00,,"",29.8242416,-95.1930395,,"",29.8244352,-95.1894762,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-07-02 06:01,2026-07-02 12:02,Closed,06:01,,"",29.822641700000002,-95.19708010000001,,"",29.824625340059814,-95.18987683345934,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-07-02 06:02,2026-07-02 12:01,Closed,05:59,,"",29.822609289527193,-95.19702839979416,,"",29.824728134492617,-95.18996742645449,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-07-02 06:02,2026-07-02 12:00,Closed,05:58,,"",29.822809742115883,-95.19661391045487,,"",29.824720806639025,-95.18995518036732,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-07-02 06:02,2026-07-02 12:00,Closed,05:58,,"",29.8260591,-95.1895133,,"",29.8243144,-95.1919256,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-07-02 06:07,2026-07-02 12:00,Closed,05:53,,"",29.82258,-95.19709,,"",29.8245469,-95.1896205,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-07-02 06:08,2026-07-02 12:00,Closed,05:52,,"",29.823605,-95.1939017,,"",29.8244062,-95.1896701,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6586,CREW,2026-07-02 12:59,2026-07-02 17:01,Closed,04:02,,"",29.8244943,-95.1897363,,"",29.825148,-95.189841,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6067,PORTER-MAID,2026-07-02 12:59,2026-07-02 17:01,Closed,04:02,,"",29.824724171372107,-95.1899805430144,,"",29.824698775481366,-95.18994333280838,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6261,CREW,2026-07-02 13:00,2026-07-02 17:00,Closed,04:00,,"",29.8245139,-95.1897351,,"",29.8291016,-95.1922577,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9496,CREW,2026-07-02 13:00,2026-07-02 17:00,Closed,04:00,,"",29.82471982612469,-95.18995552359594,,"",29.824909600457012,-95.19055791208072,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,0957,CREW,2026-07-02 13:00,2026-07-02 17:01,Closed,04:01,,"",29.824716678210613,-95.18996653087596,,"",29.82516426395624,-95.18979136023927,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1009,CREW,2026-07-02 13:00,2026-07-02 16:59,Closed,03:59,,"",29.824673894263604,-95.1899209417474,,"",29.824673894263604,-95.1899209417474,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,3675,CREW,2026-07-02 13:00,2026-07-02 17:00,Closed,04:00,,"",29.824719388854568,-95.18997651474925,,"",29.82469455360362,-95.18963972013083,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,1276,CREW,2026-07-02 13:00,2026-07-02 17:02,Closed,04:02,,"",29.8251191,-95.1903778,,"",29.8251181,-95.1903625,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,6532,CREW,2026-07-02 13:00,2026-07-02 17:02,Closed,04:02,,"",29.82468208864925,-95.18997883670394,,"",29.825122899999997,-95.19036599999998,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,2189,CREW,2026-07-02 13:00,2026-07-02 17:01,Closed,04:01,,"",29.8243478,-95.1895135,,"",29.8251345,-95.1901491,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,9318,CREW,2026-07-02 13:00,2026-07-02 17:00,Closed,04:00,,"",29.824716859605562,-95.18996832227558,,"",29.824934811366287,-95.19057450757917,,user
Chewy - HOU1,13250 Crosby Rd,187577,HOU1,Houston,TX,4156,CREW,2026-07-02 13:00,2026-07-02 17:00,Closed,04:00,,"",29.8243926,-95.1896189,,"",29.8250998,-95.1902038,,user
